FamilyID	Bombus_bifarius<1>	Bombus_pyrosoma<2>	Bombus_affinis<3>	Bombus_terrestris<4>	<5>	<6>	<7>
N0.HOG0005065	0	0	0	0	0	0	0
N0.HOG0005066	0	0	0	0	0	0	0
N0.HOG0005067	0	0	0	0	0	0	0
N0.HOG0005068	0	0	0	0	0	0	0
N0.HOG0005069	0	0	0	0	0	0	0
N0.HOG0005070	0	0	0	0	0	0	0
N0.HOG0005071	0	0	0	0	0	0	0
N0.HOG0005072	0	0	0	0	0	0	0
N0.HOG0005073	0	0	0	0	0	0	0
N0.HOG0005074	0	0	0	0	0	0	0
N0.HOG0005075	0	0	0	0	0	0	0
N0.HOG0005076	0	0	0	0	0	0	0
N0.HOG0005077	0	0	0	0	0	0	0
N0.HOG0005078	0	0	0	0	0	0	0
N0.HOG0005079	0	0	0	0	0	0	0
N0.HOG0005080	0	0	0	0	0	0	0
N0.HOG0005081	0	0	0	0	0	0	0
N0.HOG0005082	0	0	0	0	0	0	0
N0.HOG0005083	0	0	0	0	0	0	0
N0.HOG0005084	0	0	0	0	0	0	0
N0.HOG0005085	0	0	0	0	0	0	0
N0.HOG0005086	0	0	0	0	0	0	0
N0.HOG0005087	0	0	0	0	0	0	0
N0.HOG0005088	0	0	0	0	0	0	0
N0.HOG0005089	0	0	0	0	0	0	0
N0.HOG0005090	0	0	0	0	0	0	0
N0.HOG0005091	0	0	0	0	0	0	0
N0.HOG0005092	0	0	0	0	0	0	0
N0.HOG0005093	0	0	0	0	0	0	0
N0.HOG0005094	0	0	0	0	0	0	0
N0.HOG0005095	0	0	0	0	0	0	0
N0.HOG0005096	0	0	0	0	0	0	0
N0.HOG0005097	0	0	0	0	0	0	0
N0.HOG0005098	0	0	0	0	0	0	0
N0.HOG0005099	0	0	0	0	0	0	0
N0.HOG0005100	0	0	0	0	0	0	0
N0.HOG0005102	0	0	0	0	0	0	0
N0.HOG0005103	0	0	0	0	0	0	0
N0.HOG0005104	0	0	0	0	0	0	0
N0.HOG0005105	0	0	0	0	0	0	0
N0.HOG0005106	0	0	0	0	0	0	0
N0.HOG0005107	0	0	0	0	0	0	0
N0.HOG0005108	0	0	0	0	0	0	0
N0.HOG0005109	0	0	0	0	0	0	0
N0.HOG0005110	0	0	0	0	0	0	0
N0.HOG0005111	0	0	0	0	0	0	0
N0.HOG0005112	0	0	0	0	0	0	0
N0.HOG0005113	0	0	0	0	0	0	0
N0.HOG0005114	0	0	0	0	0	0	0
N0.HOG0005115	0	0	0	0	0	0	0
N0.HOG0005116	0	0	0	0	0	0	0
N0.HOG0005117	0	0	0	0	0	0	0
N0.HOG0005118	0	0	0	0	0	0	0
N0.HOG0005119	0	0	0	0	0	0	0
N0.HOG0005120	0	0	0	0	0	0	0
N0.HOG0005121	0	0	0	0	0	0	0
N0.HOG0005122	0	0	0	0	0	0	0
N0.HOG0005123	0	0	0	0	0	0	0
N0.HOG0005124	0	0	0	0	0	0	0
N0.HOG0005125	0	0	0	0	0	0	0
N0.HOG0005126	0	0	0	0	0	0	0
N0.HOG0005127	0	0	0	0	0	0	0
N0.HOG0005128	0	0	0	0	0	0	0
N0.HOG0005129	0	0	0	0	0	0	0
N0.HOG0005130	0	0	0	0	0	0	0
N0.HOG0005131	0	0	0	0	0	0	0
N0.HOG0005132	0	0	0	0	0	0	0
N0.HOG0005133	0	0	0	0	0	0	0
N0.HOG0005134	0	0	0	0	0	0	0
N0.HOG0005135	0	0	0	0	0	0	0
N0.HOG0005136	0	0	0	0	0	0	0
N0.HOG0005137	0	0	0	0	0	0	0
N0.HOG0005138	0	0	0	0	0	0	0
N0.HOG0005139	0	0	0	0	0	0	0
N0.HOG0005140	0	0	0	0	0	0	0
N0.HOG0005141	0	0	0	0	0	0	0
N0.HOG0005142	0	0	0	0	0	0	0
N0.HOG0005143	0	0	0	0	0	0	0
N0.HOG0005144	0	0	0	0	0	0	0
N0.HOG0005145	0	0	0	0	0	0	0
N0.HOG0005146	0	0	0	0	0	0	0
N0.HOG0005147	0	0	0	0	0	0	0
N0.HOG0005148	0	0	0	0	0	0	0
N0.HOG0005149	0	0	0	0	0	0	0
N0.HOG0005150	0	0	0	0	0	0	0
N0.HOG0005151	0	0	0	0	0	0	0
N0.HOG0005152	0	0	0	0	0	0	0
N0.HOG0005153	0	0	0	0	0	0	0
N0.HOG0005154	0	0	0	0	0	0	0
N0.HOG0005155	0	0	0	0	0	0	0
N0.HOG0005156	0	0	0	0	0	0	0
N0.HOG0005157	0	0	0	0	0	0	0
N0.HOG0005158	0	0	0	0	0	0	0
N0.HOG0005159	0	0	0	0	0	0	0
N0.HOG0005160	0	0	0	0	0	0	0
N0.HOG0005161	0	0	0	0	0	0	0
N0.HOG0005162	0	0	0	0	0	0	0
N0.HOG0005163	0	0	0	0	0	0	0
N0.HOG0005164	0	0	0	0	0	0	0
N0.HOG0005165	0	0	0	0	0	0	0
N0.HOG0005166	0	0	0	0	0	0	0
N0.HOG0005167	0	0	0	0	0	0	0
N0.HOG0005168	0	0	0	0	0	0	0
N0.HOG0005169	0	0	0	0	0	0	0
N0.HOG0005170	0	0	0	0	0	0	0
N0.HOG0005171	0	0	0	0	0	0	0
N0.HOG0005172	0	0	0	0	0	0	0
N0.HOG0005173	0	0	0	0	0	0	0
N0.HOG0005174	0	0	0	0	0	0	0
N0.HOG0005175	0	0	0	0	0	0	0
N0.HOG0005176	0	0	0	0	0	0	0
N0.HOG0005177	0	0	0	0	0	0	0
N0.HOG0005178	0	0	0	0	0	0	0
N0.HOG0005179	0	0	0	0	0	0	0
N0.HOG0005180	0	0	0	0	0	0	0
N0.HOG0005181	0	0	0	0	0	0	0
N0.HOG0005182	0	0	0	0	0	0	0
N0.HOG0005183	0	0	0	0	0	0	0
N0.HOG0005184	0	0	0	0	0	0	0
N0.HOG0005185	0	0	0	0	0	0	0
N0.HOG0005186	0	0	0	0	0	0	0
N0.HOG0005187	0	0	0	0	0	0	0
N0.HOG0005188	0	0	0	0	0	0	0
N0.HOG0005189	0	0	0	0	0	0	0
N0.HOG0005190	0	0	0	0	0	0	0
N0.HOG0005191	0	0	0	0	0	0	0
N0.HOG0005192	0	0	0	0	0	0	0
N0.HOG0005193	0	0	0	0	0	0	0
N0.HOG0005194	0	0	0	0	0	0	0
N0.HOG0005195	0	0	0	0	0	0	0
N0.HOG0005196	0	0	0	0	0	0	0
N0.HOG0005197	0	0	0	0	0	0	0
N0.HOG0005198	0	0	0	0	0	0	0
N0.HOG0005199	0	0	0	0	0	0	0
N0.HOG0005200	0	0	0	0	0	0	0
N0.HOG0005201	0	0	0	0	0	0	0
N0.HOG0005202	0	0	0	0	0	0	0
N0.HOG0005203	0	0	0	0	0	0	0
N0.HOG0005204	0	0	0	0	0	0	0
N0.HOG0005205	0	0	0	0	0	0	0
N0.HOG0005206	0	0	0	0	0	0	0
N0.HOG0005207	0	0	0	0	0	0	0
N0.HOG0005208	0	0	0	0	0	0	0
N0.HOG0005209	0	0	0	0	0	0	0
N0.HOG0005210	0	0	0	0	0	0	0
N0.HOG0005211	0	0	0	0	0	0	0
N0.HOG0005212	0	0	0	0	0	0	0
N0.HOG0005213	0	0	0	0	0	0	0
N0.HOG0005214	0	0	0	0	0	0	0
N0.HOG0005215	0	0	0	0	0	0	0
N0.HOG0005216	0	0	0	0	0	0	0
N0.HOG0005217	0	0	0	0	0	0	0
N0.HOG0005218	0	0	0	0	0	0	0
N0.HOG0005219	0	0	0	0	0	0	0
N0.HOG0005220	0	0	0	0	0	0	0
N0.HOG0005221	0	0	0	0	0	0	0
N0.HOG0005222	0	0	0	0	0	0	0
N0.HOG0005223	0	0	0	0	0	0	0
N0.HOG0005224	0	0	0	0	0	0	0
N0.HOG0005225	0	0	0	0	0	0	0
N0.HOG0005226	0	0	0	0	0	0	0
N0.HOG0005227	0	0	0	0	0	0	0
N0.HOG0005228	0	0	0	0	0	0	0
N0.HOG0005229	0	0	0	0	0	0	0
N0.HOG0005230	0	0	0	0	0	0	0
N0.HOG0005231	0	0	0	0	0	0	0
N0.HOG0005232	0	0	0	0	0	0	0
N0.HOG0005233	0	0	0	0	0	0	0
N0.HOG0005234	0	0	0	0	0	0	0
N0.HOG0005235	0	0	0	0	0	0	0
N0.HOG0005236	0	0	0	0	0	0	0
N0.HOG0005237	0	0	0	0	0	0	0
N0.HOG0005238	0	0	0	0	0	0	0
N0.HOG0005239	0	0	0	0	0	0	0
N0.HOG0005240	0	0	0	0	0	0	0
N0.HOG0005241	0	0	0	0	0	0	0
N0.HOG0005242	0	0	0	0	0	0	0
N0.HOG0005243	0	0	0	0	0	0	0
N0.HOG0005244	0	0	0	0	0	0	0
N0.HOG0005245	0	0	0	0	0	0	0
N0.HOG0005246	0	0	0	0	0	0	0
N0.HOG0005247	0	0	0	0	0	0	0
N0.HOG0005248	0	0	0	0	0	0	0
N0.HOG0005249	0	0	0	0	0	0	0
N0.HOG0005250	0	1	0	-1	0	0	0
N0.HOG0005251	0	0	0	0	0	0	0
N0.HOG0005252	0	0	0	0	0	0	0
N0.HOG0005253	0	0	0	0	0	0	0
N0.HOG0005254	0	0	0	0	0	0	0
N0.HOG0005255	0	0	0	0	0	0	0
N0.HOG0005256	0	0	0	0	0	0	0
N0.HOG0005257	0	0	0	0	0	0	0
N0.HOG0005258	0	0	0	0	0	0	0
N0.HOG0005259	0	0	0	0	0	0	0
N0.HOG0005260	0	0	0	0	0	0	0
N0.HOG0005261	0	0	0	0	0	0	0
N0.HOG0005262	0	0	0	0	0	0	0
N0.HOG0005263	0	0	0	0	0	0	0
N0.HOG0005264	0	0	0	0	0	0	0
N0.HOG0005265	0	0	0	0	0	0	0
N0.HOG0005266	0	0	0	0	0	0	0
N0.HOG0005267	0	0	0	0	0	0	0
N0.HOG0005268	0	0	0	0	0	0	0
N0.HOG0005269	0	0	0	0	0	0	0
N0.HOG0005270	0	0	0	0	0	0	0
N0.HOG0005271	0	0	0	0	0	0	0
N0.HOG0005272	0	0	0	0	0	0	0
N0.HOG0005273	0	0	0	0	0	0	0
N0.HOG0005274	0	0	0	0	0	0	0
N0.HOG0005275	0	0	0	0	0	0	0
N0.HOG0005276	0	0	0	0	0	0	0
N0.HOG0005277	0	0	0	0	0	0	0
N0.HOG0005278	0	0	0	0	0	0	0
N0.HOG0005279	0	0	0	0	0	0	0
N0.HOG0005280	0	0	0	0	0	0	0
N0.HOG0005281	0	0	0	0	0	0	0
N0.HOG0005282	0	0	0	0	0	0	0
N0.HOG0005283	0	0	0	0	0	0	0
N0.HOG0005284	0	0	0	0	0	0	0
N0.HOG0005285	0	0	0	0	0	0	0
N0.HOG0005286	0	0	0	0	0	0	0
N0.HOG0005287	0	0	0	0	0	0	0
N0.HOG0005288	0	0	0	0	0	0	0
N0.HOG0005289	0	0	0	0	0	0	0
N0.HOG0005290	0	0	0	0	0	0	0
N0.HOG0005291	0	0	0	0	0	0	0
N0.HOG0005292	0	0	0	0	0	0	0
N0.HOG0005293	0	0	0	0	0	0	0
N0.HOG0005294	0	0	0	0	0	0	0
N0.HOG0005295	0	0	0	0	0	0	0
N0.HOG0005296	0	0	0	0	0	0	0
N0.HOG0005297	0	0	0	0	0	0	0
N0.HOG0005298	0	0	0	0	0	0	0
N0.HOG0005299	0	0	0	0	0	0	0
N0.HOG0005300	0	0	0	0	0	0	0
N0.HOG0005301	0	0	0	0	0	0	0
N0.HOG0005302	0	0	0	0	0	0	0
N0.HOG0005303	0	0	0	0	0	0	0
N0.HOG0005304	0	0	0	0	0	0	0
N0.HOG0005305	0	0	0	0	0	0	0
N0.HOG0005306	0	0	0	0	0	0	0
N0.HOG0005307	0	0	0	0	0	0	0
N0.HOG0005308	0	0	0	0	0	0	0
N0.HOG0005309	0	0	0	0	0	0	0
N0.HOG0005310	0	0	0	0	0	0	0
N0.HOG0005311	0	0	0	0	0	0	0
N0.HOG0005312	0	0	0	0	0	0	0
N0.HOG0005313	0	0	0	0	0	0	0
N0.HOG0005314	0	0	0	0	0	0	0
N0.HOG0005315	0	0	0	0	0	0	0
N0.HOG0005316	0	0	0	0	0	0	0
N0.HOG0005317	0	0	0	0	0	0	0
N0.HOG0005318	0	0	0	0	0	0	0
N0.HOG0005319	0	0	0	0	0	0	0
N0.HOG0005320	0	0	0	0	0	0	0
N0.HOG0005321	0	0	0	0	0	0	0
N0.HOG0005322	0	0	0	0	0	0	0
N0.HOG0005323	0	0	0	0	0	0	0
N0.HOG0005324	0	0	0	0	0	0	0
N0.HOG0005325	0	0	0	0	0	0	0
N0.HOG0005326	0	0	0	0	0	0	0
N0.HOG0005327	0	0	0	0	0	0	0
N0.HOG0005328	0	0	0	0	0	0	0
N0.HOG0005329	0	0	0	0	0	0	0
N0.HOG0005330	0	0	0	0	0	0	0
N0.HOG0005331	0	0	0	0	0	0	0
N0.HOG0005332	0	0	0	0	0	0	0
N0.HOG0005333	0	0	0	0	0	0	0
N0.HOG0005334	0	0	0	0	0	0	0
N0.HOG0005335	0	0	0	0	0	0	0
N0.HOG0005336	0	0	0	0	0	0	0
N0.HOG0005337	0	0	0	0	0	0	0
N0.HOG0005338	0	0	0	0	0	0	0
N0.HOG0005339	0	0	0	0	0	0	0
N0.HOG0005340	0	0	0	0	0	0	0
N0.HOG0005341	0	0	0	0	0	0	0
N0.HOG0005342	0	0	0	0	0	0	0
N0.HOG0005343	0	0	0	0	0	0	0
N0.HOG0005344	0	0	0	0	0	0	0
N0.HOG0005345	0	0	0	0	0	0	0
N0.HOG0005346	0	0	0	0	0	0	0
N0.HOG0005347	0	0	0	0	0	0	0
N0.HOG0005348	0	0	0	0	0	0	0
N0.HOG0005349	0	0	0	0	0	0	0
N0.HOG0005350	0	0	0	0	0	0	0
N0.HOG0005351	0	0	0	0	0	0	0
N0.HOG0005352	0	0	0	0	0	0	0
N0.HOG0005353	0	0	0	0	0	0	0
N0.HOG0005354	0	0	0	0	0	0	0
N0.HOG0005355	0	0	0	0	0	0	0
N0.HOG0005356	0	0	0	0	0	0	0
N0.HOG0005357	0	0	0	0	0	0	0
N0.HOG0005358	0	0	0	0	0	0	0
N0.HOG0005359	0	0	0	0	0	0	0
N0.HOG0005360	0	0	0	0	0	0	0
N0.HOG0005361	0	0	0	0	0	0	0
N0.HOG0005362	0	0	0	0	0	0	0
N0.HOG0005363	0	0	0	0	0	0	0
N0.HOG0005364	0	0	0	0	0	0	0
N0.HOG0005365	0	0	0	0	0	0	0
N0.HOG0005366	0	0	0	0	0	0	0
N0.HOG0005367	0	0	0	0	0	0	0
N0.HOG0005368	0	0	0	0	0	0	0
N0.HOG0005369	0	0	0	0	0	0	0
N0.HOG0005370	0	0	0	0	0	0	0
N0.HOG0005371	0	0	0	0	0	0	0
N0.HOG0005372	0	0	0	0	0	0	0
N0.HOG0005373	0	0	0	0	0	0	0
N0.HOG0005374	0	0	0	0	0	0	0
N0.HOG0005375	0	0	0	0	0	0	0
N0.HOG0005376	0	0	0	0	0	0	0
N0.HOG0005377	0	0	0	0	0	0	0
N0.HOG0005378	0	0	0	0	0	0	0
N0.HOG0005379	0	0	0	0	0	0	0
N0.HOG0005380	0	0	0	0	0	0	0
N0.HOG0005381	0	0	0	0	0	0	0
N0.HOG0005382	0	0	0	0	0	0	0
N0.HOG0005383	0	0	0	0	0	0	0
N0.HOG0005384	0	0	0	0	0	0	0
N0.HOG0005385	0	0	0	0	0	0	0
N0.HOG0005386	0	0	0	0	0	0	0
N0.HOG0005387	0	0	0	0	0	0	0
N0.HOG0005388	0	0	0	0	0	0	0
N0.HOG0005389	0	0	0	0	0	0	0
N0.HOG0005390	0	0	0	0	0	0	0
N0.HOG0005391	0	0	0	0	0	0	0
N0.HOG0005392	0	0	0	0	0	0	0
N0.HOG0005393	0	0	0	0	0	0	0
N0.HOG0005394	0	0	0	0	0	0	0
N0.HOG0005395	0	0	0	0	0	0	0
N0.HOG0005396	0	0	0	0	0	0	0
N0.HOG0005397	0	0	0	0	0	0	0
N0.HOG0005398	0	0	0	0	0	0	0
N0.HOG0005399	0	0	0	0	0	0	0
N0.HOG0005400	0	0	0	0	0	0	0
N0.HOG0005401	0	0	0	0	0	0	0
N0.HOG0005402	0	0	0	0	0	0	0
N0.HOG0005403	0	0	0	0	0	0	0
N0.HOG0005404	0	0	0	0	0	0	0
N0.HOG0005405	0	0	0	0	0	0	0
N0.HOG0005406	0	0	0	0	0	0	0
N0.HOG0005407	0	0	0	0	0	0	0
N0.HOG0005408	0	0	0	0	0	0	0
N0.HOG0005409	0	0	0	0	0	0	0
N0.HOG0005410	0	0	0	0	0	0	0
N0.HOG0005411	0	0	0	0	0	0	0
N0.HOG0005412	0	0	0	0	0	0	0
N0.HOG0005413	0	0	0	0	0	0	0
N0.HOG0005414	0	0	0	0	0	0	0
N0.HOG0005415	0	0	0	0	0	0	0
N0.HOG0005416	0	0	0	0	0	0	0
N0.HOG0005417	0	0	0	0	0	0	0
N0.HOG0005418	0	0	0	0	0	0	0
N0.HOG0005419	0	0	0	0	0	0	0
N0.HOG0005420	0	0	0	0	0	0	0
N0.HOG0005421	0	0	0	0	0	0	0
N0.HOG0005422	0	0	0	0	0	0	0
N0.HOG0005423	0	0	0	0	0	0	0
N0.HOG0005424	0	0	0	0	0	0	0
N0.HOG0005425	0	0	0	0	0	0	0
N0.HOG0005426	0	0	0	0	0	0	0
N0.HOG0005427	0	0	0	0	0	0	0
N0.HOG0005428	0	0	0	0	0	0	0
N0.HOG0005429	0	0	0	0	0	0	0
N0.HOG0005430	0	0	0	0	0	0	0
N0.HOG0005431	0	0	0	0	0	0	0
N0.HOG0005432	0	0	0	0	0	0	0
N0.HOG0005433	0	0	0	0	0	0	0
N0.HOG0005434	0	0	0	0	0	0	0
N0.HOG0005435	0	0	0	0	0	0	0
N0.HOG0005436	0	0	0	0	0	0	0
N0.HOG0005437	0	0	0	0	0	0	0
N0.HOG0005438	0	0	0	0	0	0	0
N0.HOG0005439	0	0	0	0	0	0	0
N0.HOG0005440	0	0	0	0	0	0	0
N0.HOG0005441	0	0	0	0	0	0	0
N0.HOG0005442	0	0	0	0	0	0	0
N0.HOG0005443	0	0	0	0	0	0	0
N0.HOG0005444	0	0	0	0	0	0	0
N0.HOG0005445	0	0	0	0	0	0	0
N0.HOG0005446	0	0	0	0	0	0	0
N0.HOG0005447	0	0	0	0	0	0	0
N0.HOG0005448	0	0	0	0	0	0	0
N0.HOG0005449	0	0	0	0	0	0	0
N0.HOG0005450	0	0	0	0	0	0	0
N0.HOG0005451	0	0	0	0	0	0	0
N0.HOG0005452	0	0	0	0	0	0	0
N0.HOG0005453	0	0	0	0	0	0	0
N0.HOG0005454	0	0	0	0	0	0	0
N0.HOG0005455	0	0	0	0	0	0	0
N0.HOG0005456	0	0	0	0	0	0	0
N0.HOG0005457	0	0	0	0	0	0	0
N0.HOG0005458	0	0	0	0	0	0	0
N0.HOG0005459	0	0	0	0	0	0	0
N0.HOG0005460	0	0	0	0	0	0	0
N0.HOG0005461	0	0	0	0	0	0	0
N0.HOG0005462	0	0	0	0	0	0	0
N0.HOG0005463	0	0	0	0	0	0	0
N0.HOG0005464	0	0	0	0	0	0	0
N0.HOG0005465	0	0	0	0	0	0	0
N0.HOG0005466	0	0	0	0	0	0	0
N0.HOG0005467	0	0	0	0	0	0	0
N0.HOG0005468	0	0	0	0	0	0	0
N0.HOG0005469	0	0	0	0	0	0	0
N0.HOG0005470	0	0	0	0	0	0	0
N0.HOG0005471	0	0	0	0	0	0	0
N0.HOG0005472	0	0	0	0	0	0	0
N0.HOG0005473	0	0	0	0	0	0	0
N0.HOG0005474	0	0	0	0	0	0	0
N0.HOG0005475	0	0	0	0	0	0	0
N0.HOG0005476	0	0	0	0	0	0	0
N0.HOG0005477	0	0	0	0	0	0	0
N0.HOG0005478	0	0	0	0	0	0	0
N0.HOG0005479	0	0	0	0	0	0	0
N0.HOG0005480	0	0	0	0	0	0	0
N0.HOG0005481	0	0	0	0	0	0	0
N0.HOG0005482	0	0	0	0	0	0	0
N0.HOG0005483	0	0	0	0	0	0	0
N0.HOG0005484	0	0	0	0	0	0	0
N0.HOG0005485	0	0	0	0	0	0	0
N0.HOG0005486	0	0	0	0	0	0	0
N0.HOG0005487	0	0	0	0	0	0	0
N0.HOG0005488	0	0	0	0	0	0	0
N0.HOG0005489	0	0	0	0	0	0	0
N0.HOG0005490	0	0	0	0	0	0	0
N0.HOG0005491	0	0	0	0	0	0	0
N0.HOG0005492	0	0	0	0	0	0	0
N0.HOG0005493	0	0	0	0	0	0	0
N0.HOG0005494	0	0	0	0	0	0	0
N0.HOG0005495	0	0	0	0	0	0	0
N0.HOG0005496	0	0	0	0	0	0	0
N0.HOG0005497	0	0	0	0	0	0	0
N0.HOG0005498	0	0	0	0	0	0	0
N0.HOG0005499	0	0	0	0	0	0	0
N0.HOG0005500	0	0	0	0	0	0	0
N0.HOG0005501	0	0	0	0	0	0	0
N0.HOG0005502	0	0	0	0	0	0	0
N0.HOG0005503	0	0	0	0	0	0	0
N0.HOG0005504	0	0	0	0	0	0	0
N0.HOG0005505	0	0	0	0	0	0	0
N0.HOG0005506	0	0	0	0	0	0	0
N0.HOG0005507	0	0	0	0	0	0	0
N0.HOG0005508	0	0	0	0	0	0	0
N0.HOG0005509	0	0	0	0	0	0	0
N0.HOG0005510	0	0	0	0	0	0	0
N0.HOG0005511	0	0	0	0	0	0	0
N0.HOG0005512	0	0	0	0	0	0	0
N0.HOG0005513	0	0	0	0	0	0	0
N0.HOG0005514	0	0	0	0	0	0	0
N0.HOG0005515	0	0	0	0	0	0	0
N0.HOG0005516	0	0	0	0	0	0	0
N0.HOG0005517	0	0	0	0	0	0	0
N0.HOG0005518	0	0	0	0	0	0	0
N0.HOG0005519	0	0	0	0	0	0	0
N0.HOG0005520	0	0	0	0	0	0	0
N0.HOG0005521	0	0	0	0	0	0	0
N0.HOG0005522	0	0	0	0	0	0	0
N0.HOG0005523	0	0	0	0	0	0	0
N0.HOG0005524	0	0	0	0	0	0	0
N0.HOG0005525	0	0	0	0	0	0	0
N0.HOG0005526	0	0	0	0	0	0	0
N0.HOG0005527	0	0	0	0	0	0	0
N0.HOG0005528	0	0	0	0	0	0	0
N0.HOG0005529	0	0	0	0	0	0	0
N0.HOG0005530	0	0	0	0	0	0	0
N0.HOG0005531	0	0	0	0	0	0	0
N0.HOG0005532	0	0	0	0	0	0	0
N0.HOG0005533	0	0	0	0	0	0	0
N0.HOG0005534	0	0	0	0	0	0	0
N0.HOG0005535	0	0	0	0	0	0	0
N0.HOG0005536	0	0	0	0	0	0	0
N0.HOG0005537	0	0	0	0	0	0	0
N0.HOG0005538	0	0	0	0	0	0	0
N0.HOG0005539	0	0	0	0	0	0	0
N0.HOG0005540	0	0	0	0	0	0	0
N0.HOG0005541	0	0	0	0	0	0	0
N0.HOG0005542	0	0	0	0	0	0	0
N0.HOG0005543	0	0	0	0	0	0	0
N0.HOG0005544	0	0	0	0	0	0	0
N0.HOG0005545	0	0	0	0	0	0	0
N0.HOG0005546	0	0	0	0	0	0	0
N0.HOG0005547	0	0	0	0	0	0	0
N0.HOG0005548	0	0	0	0	0	0	0
N0.HOG0005549	0	0	0	0	0	0	0
N0.HOG0005550	0	0	0	0	0	0	0
N0.HOG0005551	0	0	0	0	0	0	0
N0.HOG0005552	0	0	0	0	0	0	0
N0.HOG0005553	0	0	0	0	0	0	0
N0.HOG0005554	0	0	0	0	0	0	0
N0.HOG0005555	0	0	0	0	0	0	0
N0.HOG0005556	0	0	0	0	0	0	0
N0.HOG0005557	0	0	0	0	0	0	0
N0.HOG0005558	0	0	0	0	0	0	0
N0.HOG0005559	0	0	0	0	0	0	0
N0.HOG0005560	0	0	0	0	0	0	0
N0.HOG0005561	0	0	0	0	0	0	0
N0.HOG0005562	0	0	0	0	0	0	0
N0.HOG0005563	0	0	0	0	0	0	0
N0.HOG0005564	0	0	0	0	0	0	0
N0.HOG0005565	0	0	0	0	0	0	0
N0.HOG0005566	0	0	0	0	0	0	0
N0.HOG0005567	0	0	0	0	0	0	0
N0.HOG0005568	0	0	0	0	0	0	0
N0.HOG0005569	0	0	0	0	0	0	0
N0.HOG0005570	0	0	0	0	0	0	0
N0.HOG0005571	0	0	0	0	0	0	0
N0.HOG0005572	0	0	0	0	0	0	0
N0.HOG0005573	0	0	0	0	0	0	0
N0.HOG0005574	0	0	0	0	0	0	0
N0.HOG0005575	0	0	0	0	0	0	0
N0.HOG0005576	0	0	0	0	0	0	0
N0.HOG0005577	0	0	0	0	0	0	0
N0.HOG0005578	0	0	0	0	0	0	0
N0.HOG0005579	0	0	0	0	0	0	0
N0.HOG0005580	0	0	0	0	0	0	0
N0.HOG0005581	0	0	0	0	0	0	0
N0.HOG0005582	0	0	0	0	0	0	0
N0.HOG0005583	0	0	0	0	0	0	0
N0.HOG0005584	0	0	0	0	0	0	0
N0.HOG0005585	0	0	0	0	0	0	0
N0.HOG0005586	0	0	0	0	0	0	0
N0.HOG0005587	0	0	0	0	0	0	0
N0.HOG0005588	0	0	0	0	0	0	0
N0.HOG0005589	0	0	0	0	0	0	0
N0.HOG0005590	0	0	0	0	0	0	0
N0.HOG0005591	0	0	0	0	0	0	0
N0.HOG0005592	0	0	0	0	0	0	0
N0.HOG0005593	0	0	0	0	0	0	0
N0.HOG0005594	0	0	0	0	0	0	0
N0.HOG0005595	0	1	0	-1	0	0	0
N0.HOG0005596	0	0	0	0	0	0	0
N0.HOG0005597	0	0	0	0	0	0	0
N0.HOG0005598	0	0	0	0	0	0	0
N0.HOG0005599	0	0	0	0	0	0	0
N0.HOG0005600	0	0	0	0	0	0	0
N0.HOG0005601	0	0	0	0	0	0	0
N0.HOG0005602	0	0	0	0	0	0	0
N0.HOG0005603	0	0	0	0	0	0	0
N0.HOG0005604	0	0	0	0	0	0	0
N0.HOG0005605	0	0	0	0	0	0	0
N0.HOG0005606	0	0	0	0	0	0	0
N0.HOG0005607	0	0	0	0	0	0	0
N0.HOG0005608	0	0	0	0	0	0	0
N0.HOG0005609	0	0	0	0	0	0	0
N0.HOG0005610	0	0	0	0	0	0	0
N0.HOG0005611	0	0	0	0	0	0	0
N0.HOG0005612	0	0	0	0	0	0	0
N0.HOG0005613	0	0	0	0	0	0	0
N0.HOG0005614	0	0	0	0	0	0	0
N0.HOG0005615	0	0	0	0	0	0	0
N0.HOG0005616	0	0	0	0	0	0	0
N0.HOG0005617	0	0	0	0	0	0	0
N0.HOG0005618	0	0	0	0	0	0	0
N0.HOG0005619	0	0	0	0	0	0	0
N0.HOG0005620	0	0	0	0	0	0	0
N0.HOG0005621	0	0	0	0	0	0	0
N0.HOG0005622	0	0	0	0	0	0	0
N0.HOG0005623	0	0	0	0	0	0	0
N0.HOG0005624	0	0	0	0	0	0	0
N0.HOG0005625	0	0	0	0	0	0	0
N0.HOG0005626	0	0	0	0	0	0	0
N0.HOG0005627	0	0	0	0	0	0	0
N0.HOG0005628	0	0	0	0	0	0	0
N0.HOG0005629	0	0	0	0	0	0	0
N0.HOG0005630	0	0	0	0	0	0	0
N0.HOG0005631	0	0	0	0	0	0	0
N0.HOG0005632	0	0	0	0	0	0	0
N0.HOG0005633	0	0	0	0	0	0	0
N0.HOG0005634	0	0	0	0	0	0	0
N0.HOG0005635	0	0	0	0	0	0	0
N0.HOG0005636	0	0	0	0	0	0	0
N0.HOG0005637	0	0	0	0	0	0	0
N0.HOG0005638	0	0	0	0	0	0	0
N0.HOG0005639	0	0	0	0	0	0	0
N0.HOG0005640	0	0	0	0	0	0	0
N0.HOG0005641	0	0	0	0	0	0	0
N0.HOG0005642	0	0	0	0	0	0	0
N0.HOG0005643	0	0	0	0	0	0	0
N0.HOG0005644	0	0	0	0	0	0	0
N0.HOG0005645	0	0	0	0	0	0	0
